日期,300458.SZ_close,300458.SZ_volume,300458.SZ_turnover
2024-05-13,14.94,198146586.0,1.99
2024-05-14,14.96,227801295.0,2.26
2024-05-15,14.7,164770920.0,1.66
2024-05-16,14.44,250235885.0,2.57
2024-05-17,14.7,184705355.0,1.91
2024-05-20,14.8,175375417.0,1.78
2024-05-21,14.62,120588500.0,1.23
2024-05-22,14.76,155317393.0,1.59
2024-05-23,14.36,172571698.0,1.79
2024-05-24,13.82,186422639.0,1.99
2024-05-27,14.31,243353090.0,2.64
2024-05-28,14.62,416894805.0,4.22
2024-05-29,14.51,239233857.0,2.42
2024-05-30,15.17,535705911.0,5.27
2024-05-31,15.77,952876349.0,8.99
2024-06-03,16.32,1153563298.0,10.47
2024-06-04,15.85,721577455.0,6.69
2024-06-05,15.82,698353632.0,6.35
2024-06-06,15.96,702843560.0,6.46
2024-06-07,15.58,554400358.0,5.19
2024-06-11,16.23,683706969.0,6.28
2024-06-12,16.02,530036245.0,4.86
2024-06-13,15.69,635489292.0,5.86
2024-06-14,15.75,542977050.0,5.1
2024-06-17,16.27,672456699.0,6.14
2024-06-18,16.16,536790229.0,4.9
2024-06-19,16.0,526240430.0,4.84
2024-06-20,16.02,823863674.0,7.46
2024-06-21,16.9,1016172016.0,9.24
2024-06-24,17.28,1340264937.0,11.6
2024-06-25,16.37,954653514.0,8.29
2024-06-26,18.47,1541116314.0,13.13
2024-06-27,18.17,1398515199.0,11.22
2024-06-28,17.89,1077701985.0,8.72
2024-07-01,17.98,763270089.0,6.38
2024-07-02,17.25,598148909.0,5.02
2024-07-03,18.51,1380604607.0,11.14
2024-07-04,18.21,843405453.0,6.8
2024-07-05,17.34,1206747164.0,9.77
2024-07-08,17.38,785591277.0,6.54
2024-07-09,18.62,1192920697.0,9.65
2024-07-10,19.19,1506468250.0,11.76
2024-07-11,19.04,1198546087.0,9.22
2024-07-12,20.2,1487855234.0,11.15
2024-07-15,19.85,1562291258.0,11.29
2024-07-16,20.49,1310242272.0,9.59
2024-07-17,19.43,1699584172.0,12.4
2024-07-18,20.65,1572864785.0,11.66
2024-07-19,20.28,1913839706.0,13.54
2024-07-22,20.48,1151242360.0,8.36
2024-07-23,19.32,1043108906.0,7.76
2024-07-24,19.49,846160359.0,6.39
2024-07-25,18.08,1101176643.0,8.77
2024-07-26,17.82,791520103.0,6.47
2024-07-29,17.93,621380309.0,5.05
2024-07-30,18.32,752607145.0,6.13
2024-07-31,18.77,900286723.0,7.08
2024-08-01,19.89,1326862357.0,9.93
2024-08-02,19.57,932882510.0,6.95
2024-08-05,18.17,928643434.0,7.22
2024-08-06,18.25,613494777.0,4.96
2024-08-07,17.95,460617450.0,3.75
2024-08-08,18.12,655786002.0,5.36
2024-08-09,18.46,726690643.0,5.74
2024-08-12,18.02,430690641.0,3.5
2024-08-13,18.42,441649746.0,3.56
2024-08-14,17.97,410452370.0,3.31
2024-08-15,19.14,1065566335.0,8.28
2024-08-16,18.48,715600346.0,5.58
2024-08-19,18.3,431191071.0,3.44
2024-08-20,18.48,419440656.0,3.35
2024-08-21,17.05,917223953.0,7.69
2024-08-22,16.49,578364681.0,5.1
2024-08-23,16.38,350838764.0,3.16
2024-08-26,16.32,350876425.0,3.16
2024-08-27,15.95,303485228.0,2.78
2024-08-28,15.82,268699052.0,2.48
2024-08-29,16.17,398811137.0,3.63
2024-08-30,16.84,575713464.0,5.05
2024-09-02,16.0,399923006.0,3.58
2024-09-03,16.01,292670980.0,2.67
2024-09-04,15.88,231023589.0,2.14
2024-09-05,16.04,207646912.0,1.9
2024-09-06,15.66,262116138.0,2.42
2024-09-09,15.72,208305781.0,1.94
2024-09-10,15.95,270965399.0,2.53
2024-09-11,15.84,229059789.0,2.12
2024-09-12,15.58,203286442.0,1.89
2024-09-13,15.51,211682875.0,1.99
2024-09-18,15.55,181323793.0,1.72
2024-09-19,15.65,282255435.0,2.65
2024-09-20,15.43,283670230.0,2.71
2024-09-23,15.27,188722255.0,1.8
2024-09-24,15.85,408532388.0,3.84
2024-09-25,15.86,495852183.0,4.51
2024-09-26,16.65,557912883.0,5.05
2024-09-27,18.04,809828966.0,6.81
2024-09-30,21.65,1465367902.0,10.7
2024-10-08,26.02,1950178151.0,11.12
2024-10-09,27.85,4518533983.0,23.53
2024-10-10,25.91,2658290956.0,14.78
2024-10-11,26.28,2444260914.0,13.65
2024-10-14,29.03,3493322536.0,19.2
2024-10-15,27.41,3427557216.0,17.71
2024-10-16,27.81,1802816901.0,9.71
2024-10-17,27.32,1976080487.0,10.43
2024-10-18,31.72,4756365466.0,23.27
2024-10-21,31.05,6160933092.0,27.4
2024-10-22,31.85,4241119872.0,19.7
2024-10-23,30.35,2620573461.0,12.57
2024-10-24,30.13,2028421319.0,9.81
2024-10-25,29.84,1934951182.0,9.52
2024-10-28,30.16,1773401992.0,8.83
2024-10-29,29.63,2370306411.0,11.54
2024-10-30,29.07,1768623280.0,8.99
2024-10-31,30.49,2554641317.0,12.58
2024-11-01,27.95,2099618398.0,10.78
2024-11-04,28.58,1052231500.0,5.49
2024-11-05,29.73,1811193774.0,9.05
2024-11-06,29.39,1970536769.0,9.79
2024-11-07,29.92,1503906399.0,7.47
2024-11-08,30.24,2320677179.0,11.19
2024-11-11,32.12,2729685585.0,12.71
2024-11-12,30.78,2084319985.0,9.83
2024-11-13,30.64,1160412292.0,5.66
2024-11-14,29.17,1074235364.0,5.33
2024-11-15,27.87,1118087508.0,5.74
2024-11-18,26.03,1212935339.0,6.74
2024-11-19,27.48,977797572.0,5.36
2024-11-20,27.72,821410658.0,4.39
2024-11-21,27.47,740021551.0,3.96
2024-11-22,26.01,859171653.0,4.72
2024-11-25,25.88,669034249.0,3.85
2024-11-26,25.76,519191380.0,2.94
2024-11-27,26.65,732397380.0,4.16
2024-11-28,26.62,849039166.0,4.66
2024-11-29,27.09,946030029.0,5.16
2024-12-02,27.47,821138073.0,4.4
2024-12-03,26.95,812207562.0,4.43
2024-12-04,27.18,1563486689.0,8.24
2024-12-05,27.19,811723665.0,4.4
2024-12-06,27.45,796880960.0,4.32
2024-12-09,26.81,619820133.0,3.4
