日期,300458.SZ_close,300458.SZ_volume,300458.SZ_turnover
2024-03-06,15.07,454270079.0,0.045173016482125565
2024-03-07,14.66,397720441.0,0.03974002322259582
2024-03-08,14.95,283304722.0,0.028561876715452794
2024-03-11,15.12,270678979.0,0.02724359867357517
2024-03-12,15.2,302641512.0,0.02986596925713817
2024-03-13,15.23,309640144.0,0.030392339381267893
2024-03-14,15.06,246643559.0,0.024582164650381978
2024-03-15,15.26,241632512.0,0.024068056769597727
2024-03-18,15.58,332991313.0,0.032277970294559505
2024-03-19,15.53,288221733.0,0.027635623185708783
2024-03-20,15.65,234867028.0,0.02257209072579918
2024-03-21,15.73,272674089.0,0.025948158813103937
2024-03-22,15.39,314529544.0,0.030226791197718626
2024-03-25,14.77,304337368.0,0.030132705630741975
2024-03-26,14.63,227069643.0,0.023123976583988515
2024-03-27,13.66,253912599.0,0.02717326947530856
2024-03-28,14.22,241633252.0,0.025763871710174878
2024-03-29,14.75,355005657.0,0.03677853151236005
2024-04-01,15.1,256013093.0,0.02531387070025016
2024-04-02,14.69,217158394.0,0.021618420031992165
2024-04-03,14.7,231495153.0,0.023211745682545686
2024-04-08,14.21,160868015.0,0.016459998951708698
2024-04-09,14.41,163284526.0,0.016836830741877484
2024-04-10,13.9,155884189.0,0.016450927609997435
2024-04-11,14.02,356538493.0,0.03646477438039311
2024-04-12,14.25,271400684.0,0.027880548797143287
2024-04-15,13.86,273438974.0,0.028792523859445487
2024-04-16,12.93,282161645.0,0.031265403391607036
2024-04-17,14.06,313620145.0,0.03355136987540436
2024-04-18,13.98,270131890.0,0.028280251763316413
2024-04-19,13.86,245234357.0,0.02596927853022575
2024-04-22,13.83,168649292.0,0.018019496501234276
2024-04-23,14.36,335638181.0,0.03512816130517589
2024-04-24,14.43,413670234.0,0.042797809217296715
2024-04-25,14.66,470524635.0,0.04712366677995734
2024-04-26,14.94,439784904.0,0.04356792368842405
2024-04-29,15.47,432805725.0,0.04148168563063176
2024-04-30,15.45,329159038.0,0.0313486229231402
2024-05-06,15.44,334709951.0,0.031990411144154726
2024-05-07,15.47,231974522.0,0.02220121449432815
2024-05-08,15.05,222406517.0,0.021735049076685373
2024-05-09,15.35,210739206.0,0.02038296569151707
2024-05-10,15.09,187436280.0,0.0182663993923701
2024-05-13,15.06,198146586.0,0.019542871468085653
2024-05-14,15.08,227801295.0,0.02218976146516482
2024-05-15,14.82,164770920.0,0.016309270499036136
2024-05-16,14.56,250235886.0,0.02521497156483197
2024-05-17,14.82,184705355.0,0.018757034759123777
2024-05-20,14.92,175375417.0,0.017485087695776478
2024-05-21,14.74,120588500.0,0.012099755170862926
2024-05-22,14.88,155317393.0,0.015604688284116453
2024-05-23,14.48,172571699.0,0.017540440127585658
2024-05-24,13.95,186422640.0,0.019500049541618283
2024-05-27,14.43,243353090.0,0.02591913519188375
2024-05-28,14.73,416894805.0,0.041453959998103876
2024-05-29,14.63,239233857.0,0.024203777612490263
2024-05-30,15.29,535705912.0,0.05272811842627496
2024-05-31,15.88,952876350.0,0.08987319632397411
2024-06-03,16.43,1153563298.0,0.10469173703692969
2024-06-04,15.97,721577456.0,0.06686443376559392
2024-06-05,15.94,698353633.0,0.06352134326163864
2024-06-06,16.07,702843561.0,0.06461099474375913
2024-06-07,15.7,554400359.0,0.051868864211213714
2024-06-11,16.34,683706969.0,0.06282534210841921
2024-06-12,16.13,530036246.0,0.04862157009257834
2024-06-13,15.81,635489292.0,0.05857324903891246
2024-06-14,15.87,542977051.0,0.05096859529273645
2024-06-17,16.38,672456699.0,0.0613683208445391
2024-06-18,16.27,536790229.0,0.04901856334151261
2024-06-19,16.11,526240430.0,0.04839936805470039
2024-06-20,16.13,823863675.0,0.07463623918548912
2024-06-21,17.01,1016172017.0,0.09240969639169135
2024-06-24,17.39,1340264938.0,0.11598480921417254
2024-06-25,16.48,954653514.0,0.08293649829431014
2024-06-26,18.57,1541116314.0,0.13128847483570807
2024-06-27,18.27,1398515200.0,0.11215680791439586
2024-06-28,17.99,1077701985.0,0.08723608744805333
2024-07-01,18.09,763270090.0,0.06384048376761368
2024-07-02,17.36,598148909.0,0.050230055086552435
2024-07-03,18.61,1380604607.0,0.11136253029693943
2024-07-04,18.31,843405454.0,0.06801145355160879
2024-07-05,17.44,1206747165.0,0.09772278993316526
2024-07-08,17.48,785591278.0,0.06544377834512487
2024-07-09,18.72,1192920698.0,0.0965254996313548
2024-07-10,19.29,1506468250.0,0.11755180721618207
2024-07-11,19.14,1198546087.0,0.0921533056090835
2024-07-12,20.29,1487855234.0,0.11152352436657915
2024-07-15,19.95,1562291259.0,0.11293282798545037
2024-07-16,20.58,1310242273.0,0.09587513411673802
2024-07-17,19.53,1699584173.0,0.12403482288940111
2024-07-18,20.74,1572864785.0,0.11661262621322116
2024-07-19,20.37,1913839707.0,0.13536518855907467
2024-07-22,20.57,1151242361.0,0.0836285060278589
2024-07-23,19.42,1043108907.0,0.07763859722359998
2024-07-24,19.59,846160359.0,0.06393131599050661
2024-07-25,18.18,1101176643.0,0.08773836087613958
2024-07-26,17.93,791520104.0,0.06474046406470077
2024-07-29,18.03,621380309.0,0.05045149194736362
2024-07-30,18.42,752607146.0,0.06129513612123529
2024-07-31,18.87,900286723.0,0.07077228726185328
2024-08-01,19.99,1326862357.0,0.09925391975044959
2024-08-02,19.66,932882510.0,0.06946599558854154
2024-08-05,18.27,928643434.0,0.07219484642094978
2024-08-06,18.35,613494778.0,0.049632369866215754
2024-08-07,18.05,460617450.0,0.03749094591846011
2024-08-08,18.22,655786003.0,0.053634376418547305
2024-08-09,18.56,726690644.0,0.057353232424904046
2024-08-12,18.13,430690642.0,0.035003491549469495
2024-08-13,18.52,441649747.0,0.03561800935512794
2024-08-14,18.07,410452371.0,0.033076261931244064
2024-08-15,19.23,1065566335.0,0.0828364145871675
2024-08-16,18.58,715600346.0,0.05584197143208386
2024-08-19,18.4,431191071.0,0.03439207178934819
2024-08-20,18.58,419440657.0,0.03348193786047264
2024-08-21,17.15,917223954.0,0.07692315923255456
2024-08-22,16.6,578364681.0,0.051029601923611244
2024-08-23,16.49,350838764.0,0.03156876919705414
2024-08-26,16.43,350876425.0,0.031599600930788084
2024-08-27,16.07,303485229.0,0.02775293509442595
2024-08-28,15.94,268699053.0,0.024832393660132575
2024-08-29,16.28,398811137.0,0.03627794906658235
2024-08-30,16.95,575713465.0,0.050538393669840045
2024-09-02,16.11,399923007.0,0.03582514189845284
2024-09-03,16.12,292670981.0,0.026728608056889636
2024-09-04,15.99,231023589.0,0.02137477783280972
2024-09-05,16.15,207646913.0,0.01904162312832685
2024-09-06,15.78,262116139.0,0.02423256839337748
2024-09-09,15.83,208305782.0,0.019398450759750184
2024-09-10,16.06,270965399.0,0.025266036982988134
2024-09-11,15.95,229059789.0,0.021170270129812107
2024-09-12,15.69,203286443.0,0.01888917572421194
2024-09-13,15.62,211682875.0,0.019851847020079715
2024-09-18,15.67,181323794.0,0.01724089381711792
2024-09-19,15.77,282255435.0,0.026493987119497117
2024-09-20,15.55,283670231.0,0.027096329065388676
2024-09-23,15.38,188722256.0,0.017999965191411057
2024-09-24,15.97,408532388.0,0.03841423881506913
2024-09-25,15.97,495852183.0,0.045130332197261626
2024-09-26,16.75,557912883.0,0.050475414885033765
2024-09-27,18.14,809828966.0,0.06808442372641729
2024-09-30,21.74,1465367903.0,0.10703840426673958
2024-10-08,26.09,1950178151.0,0.11118537192362124
2024-10-09,27.9,4518533984.0,0.23527628797916286
2024-10-10,25.97,2658290957.0,0.14783618158671655
2024-10-11,26.34,2444260915.0,0.1365359677804346
2024-10-14,29.08,3493322536.0,0.19203350376324363
2024-10-15,27.46,3427557216.0,0.1771498189268676
2024-10-16,27.86,1802816901.0,0.09714840354977645
2024-10-17,27.37,1976080487.0,0.10426866958563538
2024-10-18,31.76,4756365466.0,0.23274484057247488
2024-10-21,31.09,6160933092.0,0.2739931117586867
2024-10-22,31.88,4241119873.0,0.19699633141092598
2024-10-23,30.39,2620573461.0,0.12574481479838706
2024-10-24,30.17,2028421319.0,0.09806367815613269
2024-10-25,29.88,1934951183.0,0.09520304214028211
2024-10-28,30.2,1773401993.0,0.08825297738942801
2024-10-29,29.68,2370306412.0,0.11543201270971694
2024-10-30,29.12,1768623281.0,0.08989007514727182
2024-10-31,30.53,2554641318.0,0.12576601223315412
2024-11-01,28.0,2099618398.0,0.10775093094867748
2024-11-04,28.63,1052231500.0,0.054941437485664525
2024-11-05,29.77,1811193774.0,0.0904634081150651
2024-11-06,29.44,1970536769.0,0.09792156245837864
2024-11-07,29.97,1503906400.0,0.07473238180674285
2024-11-08,30.28,2320677180.0,0.11192304454856714
2024-11-11,32.15,2729685586.0,0.1270676046328466
2024-11-12,30.82,2084319986.0,0.09833515671760583
2024-11-13,30.68,1160412292.0,0.0565963378445029
2024-11-14,29.22,1074235365.0,0.053251430142762665
2024-11-15,27.92,1118087509.0,0.0573865346475161
2024-11-18,26.09,1212935340.0,0.06744657610631526
2024-11-19,27.54,977797572.0,0.05363173069944647
2024-11-20,27.77,821410658.0,0.043932304396036105
2024-11-21,27.52,740021552.0,0.03960950883979472
2024-11-22,26.07,859171654.0,0.0471701609003867
2024-11-25,25.95,669034250.0,0.03854492527299817
2024-11-26,25.83,519191380.0,0.029364589909033498
2024-11-27,26.71,732397381.0,0.04162025652433802
2024-11-28,26.67,849039166.0,0.04655740305984092
2024-11-29,27.15,946030030.0,0.05163966618711518
2024-12-02,27.52,821138073.0,0.044047896748019406
2024-12-03,27.01,812207563.0,0.04433578946595787
2024-12-04,27.24,1563486689.0,0.08235257863375935
2024-12-05,27.25,811723666.0,0.04398274413331544
2024-12-06,27.51,796880960.0,0.04319263422877764
2024-12-09,26.87,619820133.0,0.03400090357807157
2024-12-10,28.73,2067432612.0,0.10714279031379154
2024-12-11,30.52,2909127330.0,0.14341880025612805
2024-12-12,30.05,1720775883.0,0.0860001923468787
2024-12-13,30.56,2564017914.0,0.1239818880481573
2024-12-16,31.03,3576011396.0,0.16519732126605233
2024-12-17,28.15,2099980472.0,0.10737547353368956
2024-12-18,30.75,2738938122.0,0.13588329468324095
2024-12-19,31.42,2825671043.0,0.1345217597152143
2024-12-20,32.51,4159085401.0,0.18715771885392135
2024-12-23,32.81,3012784419.0,0.13610364411286321
2024-12-24,32.61,2578577882.0,0.11807137237887429
2024-12-25,31.33,2359944932.0,0.10919624377130314
2024-12-26,34.05,3738844192.0,0.16904081766027443
2024-12-27,32.48,2770801019.0,0.12292083255946218
2024-12-30,32.07,1741224894.0,0.07942748712208526
2024-12-31,29.67,2134748444.0,0.10287066213957384
2025-01-02,27.87,1817412951.0,0.09460826075329755
2025-01-03,26.87,1349169140.0,0.07285015251164675
2025-01-06,26.25,967492174.0,0.05387425904589386
2025-01-07,28.29,1722096301.0,0.09260845746178242
2025-01-08,29.08,1987991265.0,0.10335110105198059
2025-01-09,28.88,1775042045.0,0.08965134327757057
2025-01-10,28.37,1555452340.0,0.07880487048416376
2025-01-13,28.05,960376694.0,0.05102267738602059
2025-01-14,29.94,1594976412.0,0.08053235675843227
2025-01-15,30.57,2115582463.0,0.10190190500613207
2025-01-16,29.84,1886978510.0,0.09250383453410167
2025-01-17,31.86,2822597437.0,0.13398455329908013
2025-01-20,31.9,2007998265.0,0.09324666794225206
2025-01-21,37.57,6244305717.0,0.2616851223603232
2025-01-22,36.03,4103117756.0,0.16795676987966804
2025-01-23,35.69,3669258615.0,0.14931280001469413
2025-01-24,36.55,3690104346.0,0.1515580167331371
2025-01-27,36.1,3753601112.0,0.1512524386049824
2025-02-05,36.97,3946697556.0,0.15480114209574342
2025-02-06,39.95,5209129164.0,0.19634662761892455
2025-02-07,39.04,5682990636.0,0.21055122505684878
2025-02-10,40.85,4746600907.0,0.17541253476993574
2025-02-11,39.76,3598264253.0,0.13166069412819573
2025-02-12,39.77,3282589321.0,0.12376684432182394
2025-02-13,36.87,3865195474.0,0.15184707846267967
2025-02-14,36.36,2377571614.0,0.09646443578673733
2025-02-17,37.27,2329201997.0,0.09318326624422577
2025-02-18,36.36,2275020442.0,0.09102305829054512
2025-02-19,38.96,4257993037.0,0.16401033723260547
2025-02-20,41.62,5711961072.0,0.20834192931759773
2025-02-21,41.72,4972418722.0,0.1760847490855626
2025-02-24,41.93,3736259367.0,0.13325294392724538
2025-02-25,41.11,3351829788.0,0.12083832483466495
2025-02-26,42.76,5424036389.0,0.186006687029806
2025-02-27,43.59,4587957882.0,0.16034058502242884
2025-02-28,41.71,5175005342.0,0.17606375171335595
2025-03-03,41.09,4387480922.0,0.15051036482013305
2025-03-04,47.72,7487386333.0,0.2496749630528976
2025-03-05,47.07,8947846056.0,0.27010272265469365
2025-03-06,47.07,5501122049.0,0.17167725856609528
2025-03-07,45.54,4714897188.0,0.1502130230324319
2025-03-10,45.96,3006969344.0,0.09657622420553862
2025-03-11,45.43,2555497836.0,0.0834689679081287
2025-03-12,46.55,3780332256.0,0.11961835936167348
2025-03-13,43.35,3010356528.0,0.1005043023984399
2025-03-14,44.61,2247497295.0,0.07496531403426422
2025-03-17,44.78,1751443582.0,0.05792266830374094
2025-03-18,45.21,2443618541.0,0.07923089853595784
2025-03-19,45.69,3180257319.0,0.10128309717309902
2025-03-20,43.9,2635779406.0,0.08790496010154666
2025-03-21,41.66,2404839548.0,0.0838795132556598
2025-03-24,41.53,1841726305.0,0.06590432047710787
2025-03-25,39.4,1712318949.0,0.06292150050349386
2025-03-26,39.76,1401385545.0,0.051629769753832475
2025-03-27,40.28,1856478878.0,0.06772925777453528
2025-03-28,39.72,1419177837.0,0.052052057103732174
2025-03-31,40.47,1597284806.0,0.05931286795444553
2025-04-01,39.67,1230249556.0,0.045330825633720886
2025-04-02,39.37,855408475.0,0.03195916128261132
2025-04-03,37.9,1486746077.0,0.05683928416490686
2025-04-07,32.76,2341241070.0,0.10271664319640017
2025-04-08,32.73,1894365217.0,0.08491967485422411
2025-04-09,34.05,2232616101.0,0.09928748944271437
2025-04-10,35.22,2323067519.0,0.0960980390518841
2025-04-11,37.66,3532961163.0,0.13990371325756135
2025-04-14,37.74,2426856500.0,0.09484427869898404
2025-04-15,37.11,1399042521.0,0.055703938126603486
2025-04-16,36.57,1280363455.0,0.05158461854698577
2025-04-17,37.04,1728568468.0,0.06852692992285692
2025-04-18,36.78,903178357.0,0.036339510153917426
2025-04-21,37.57,1234119618.0,0.04890868748702206
2025-04-22,37.28,1327908618.0,0.0524856149070845
2025-04-23,38.69,2247238798.0,0.0868681631523601
2025-04-24,37.57,1450282872.0,0.05655481488571532
2025-04-25,37.76,1282952425.0,0.049830115886305856
2025-04-28,37.6,818354011.0,0.03206347801144505
2025-04-29,38.6,1315425131.0,0.050882849531457115
2025-04-30,40.16,2235892914.0,0.08277929315843165
2025-05-06,41.49,1857645016.0,0.06714706416098265
2025-05-07,41.41,1866985495.0,0.06685980465102857
2025-05-08,41.31,1315082413.0,0.04727564927349338
2025-05-09,40.2,1288399260.0,0.04747327626008571
2025-05-12,40.94,1150368981.0,0.04183851759503111
2025-05-13,40.43,1144508759.0,0.0415305808536961
2025-05-14,40.76,1214233206.0,0.044524680491442085
2025-05-15,39.28,1074603765.0,0.04024291195000586
2025-05-16,39.51,792478495.0,0.029761452129450756
2025-05-19,40.17,1290763881.0,0.04763545656431071
2025-05-20,40.07,901433264.0,0.033357359742547305
2025-05-21,39.47,1077051852.0,0.04073167162183356
2025-05-22,39.08,870755703.0,0.03273958234472749
2025-05-23,38.19,992984147.0,0.03817914515353312
2025-05-26,38.69,739387784.0,0.028517092097521714
2025-05-27,37.77,687302422.0,0.026885655125804795
2025-05-28,37.67,514444898.0,0.020232040475691566
2025-05-29,38.28,801704407.0,0.031126529589577748
2025-05-30,37.38,613857453.0,0.024348264931456417
2025-06-03,37.68,686615232.0,0.027047787946575738
2025-06-04,38.09,636788418.0,0.02478231603924034
2025-06-05,38.69,903733608.0,0.03485615503780188
2025-06-06,38.93,909146478.0,0.03458480850737418
2025-06-09,39.42,923479949.0,0.03483685912659036
2025-06-10,38.24,969525421.0,0.037346685345795744
2025-06-11,38.77,794034825.0,0.030279873418567402
2025-06-12,38.81,1136552282.0,0.04305137865294207
2025-06-13,38.8,2481120179.0,0.09455922980442152
