日期,300251.SZ_close,300251.SZ_volume,300251.SZ_turnover
2024-04-15,9.57,203125878.0,0.74
2024-04-16,9.27,202374904.0,0.75
2024-04-17,9.75,295026197.0,1.07
2024-04-18,9.55,214834150.0,0.78
2024-04-19,9.63,228568578.0,0.83
2024-04-22,8.98,639660359.0,2.45
2024-04-23,9.28,367895028.0,1.39
2024-04-24,8.7,815562221.0,3.25
2024-04-25,8.72,428704604.0,1.7
2024-04-26,8.98,377313585.0,1.47
2024-04-29,9.35,535370606.0,2.02
2024-04-30,9.09,333040677.0,1.27
2024-05-06,9.37,416011934.0,1.56
2024-05-07,9.32,339710123.0,1.26
2024-05-08,9.01,304576988.0,1.17
2024-05-09,8.87,461089806.0,1.81
2024-05-10,8.7,332928921.0,1.33
2024-05-13,8.82,364358929.0,1.44
2024-05-14,8.74,290446439.0,1.16
2024-05-15,8.67,226603953.0,0.9
2024-05-16,8.86,358462596.0,1.4
2024-05-17,8.74,467169878.0,1.86
2024-05-20,8.81,363070107.0,1.44
2024-05-21,8.9,348890795.0,1.36
2024-05-22,9.05,299594022.0,1.16
2024-05-23,8.83,344991166.0,1.35
2024-05-24,8.86,350144001.0,1.38
2024-05-27,8.86,337752274.0,1.34
2024-05-28,8.56,281154897.0,1.13
2024-05-29,8.62,197886686.0,0.81
2024-05-30,8.8,226526781.0,0.91
2024-05-31,8.89,231669929.0,0.92
2024-06-03,8.8,267230681.0,1.07
2024-06-04,8.94,271174889.0,1.08
2024-06-05,8.87,243118675.0,0.95
2024-06-06,8.67,240217552.0,0.96
2024-06-07,8.78,207460901.0,0.83
2024-06-11,8.79,214162816.0,0.86
2024-06-12,8.96,225013058.0,0.89
2024-06-13,8.99,288566408.0,1.14
2024-06-14,9.14,277568827.0,1.08
2024-06-17,9.1,297636890.0,1.15
2024-06-18,8.78,349768619.0,1.38
2024-06-19,8.75,222722601.0,0.89
2024-06-20,8.61,205680466.0,0.83
2024-06-21,8.62,168464086.0,0.69
2024-06-24,8.35,235559775.0,0.98
2024-06-25,8.21,229564872.0,0.97
2024-06-26,8.6,231318391.0,0.97
2024-06-27,8.42,245283949.0,1.01
2024-06-28,8.21,279161030.0,1.17
2024-07-01,8.24,165504116.0,0.71
2024-07-02,7.75,469982536.0,2.11
2024-07-03,7.74,236326814.0,1.06
2024-07-04,7.53,228230355.0,1.05
2024-07-05,7.71,171467103.0,0.79
2024-07-08,7.49,171971932.0,0.8
2024-07-09,7.49,240273365.0,1.13
2024-07-10,7.4,191955090.0,0.9
2024-07-11,7.48,215984445.0,1.01
2024-07-12,7.42,169305326.0,0.79
2024-07-15,7.49,216385426.0,1.01
2024-07-16,7.41,172549375.0,0.82
2024-07-17,7.41,172457383.0,0.81
2024-07-18,7.43,167045168.0,0.79
2024-07-19,7.52,253738400.0,1.18
2024-07-22,7.32,350444468.0,1.65
2024-07-23,7.15,260553310.0,1.26
2024-07-24,7.04,190229550.0,0.93
2024-07-25,7.12,195310197.0,0.96
2024-07-26,7.19,144192211.0,0.7
2024-07-29,7.24,171402970.0,0.83
2024-07-30,7.18,150204593.0,0.73
2024-07-31,7.52,272173941.0,1.29
2024-08-01,7.36,188576268.0,0.89
2024-08-02,7.24,201967980.0,0.96
2024-08-05,7.17,232458431.0,1.11
2024-08-06,7.25,147841412.0,0.71
2024-08-07,7.22,113526966.0,0.55
2024-08-08,7.26,174372352.0,0.85
2024-08-09,7.06,148386603.0,0.73
2024-08-12,7.04,101150412.0,0.5
2024-08-13,7.01,105622142.0,0.53
2024-08-14,7.01,131829211.0,0.65
2024-08-15,7.11,177615971.0,0.87
2024-08-16,6.95,142432965.0,0.71
2024-08-19,6.99,106257347.0,0.53
2024-08-20,6.94,126692767.0,0.64
2024-08-21,6.87,128889424.0,0.65
2024-08-22,6.72,127298561.0,0.66
2024-08-23,6.7,92195410.0,0.48
2024-08-26,6.75,111163999.0,0.58
2024-08-27,6.56,112841275.0,0.59
2024-08-28,6.72,119544232.0,0.63
2024-08-29,6.73,211139388.0,1.11
2024-08-30,6.92,261428091.0,1.32
2024-09-02,6.54,311580590.0,1.63
2024-09-03,6.57,141712960.0,0.75
2024-09-04,6.53,112723665.0,0.6
2024-09-05,6.65,154988626.0,0.81
2024-09-06,6.55,94259292.0,0.5
2024-09-09,6.53,100955103.0,0.54
2024-09-10,6.56,128767438.0,0.69
2024-09-11,6.5,82174586.0,0.44
2024-09-12,6.46,103793982.0,0.55
2024-09-13,6.39,107673852.0,0.58
2024-09-18,6.33,106553670.0,0.59
2024-09-19,6.49,134162746.0,0.72
2024-09-20,6.46,104190607.0,0.56
2024-09-23,6.42,84624585.0,0.46
2024-09-24,6.74,280449965.0,1.48
2024-09-25,6.85,314533771.0,1.58
2024-09-26,7.21,402171457.0,2.0
2024-09-27,7.67,557155092.0,2.59
