代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率,总市值,流通市值,序号,量比,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
002028,思源电气,140.7,-2.09,-3.0,2100000.0,297421796.0,2.94,144.23,140.0,144.23,143.7,0.34,37.613,7.603,85752287034.0,85752287034.0,1,0.0,0.0,0.0,0.0,94.85
