代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率,总市值,流通市值,序号,量比,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
000400,许继电气,25.49,-1.35,-0.35,20391304.0,525272099.87,1.93,25.98,25.48,25.84,25.84,2.02,21.603,2.192,25788265092.0,25788265092.0,1,0.0,0.0,0.0,0.0,-5.64
