日期,09888.HK_close,09888.HK_volume,09888.HK_turnover
2023-06-05,129.9,7232778.0,
2023-06-06,129.8,5248144.0,
2023-06-07,132.4,6959909.0,
2023-06-08,130.6,4076940.0,
2023-06-09,132.7,8909677.0,
2023-06-12,131.7,4902573.0,
2023-06-13,138.1,13678257.0,
2023-06-14,140.0,8191156.0,
2023-06-15,145.9,11096967.0,
2023-06-16,145.1,10678119.0,
2023-06-19,142.5,6694336.0,
2023-06-20,142.7,7655890.0,
2023-06-21,140.3,8400709.0,
2023-06-23,138.2,5834993.0,
2023-06-26,137.1,5794873.0,
2023-06-27,139.0,4812397.0,
2023-06-28,140.5,4717754.0,
2023-06-29,134.6,7283920.0,
2023-06-30,132.8,6440994.0,
2023-07-03,138.9,5067453.0,
2023-07-04,141.1,4515685.0,
2023-07-05,139.3,3089574.0,
2023-07-06,137.7,5186723.0,
2023-07-07,137.4,4197879.0,
2023-07-10,137.7,3291482.0,
2023-07-11,139.2,3457168.0,
2023-07-12,142.0,6195961.0,
2023-07-13,148.3,11287023.0,
2023-07-14,147.9,7226843.0,
2023-07-18,144.4,3822130.0,
2023-07-19,142.1,6770368.0,
2023-07-20,140.6,3711059.0,
2023-07-21,140.6,4433384.0,
2023-07-24,135.3,5873413.0,
2023-07-25,146.8,11327892.0,
2023-07-26,144.1,5278888.0,
2023-07-27,145.7,4567236.0,
2023-07-28,148.7,6528167.0,
2023-07-31,152.9,12033028.0,
2023-08-01,152.2,7340573.0,
2023-08-02,146.5,5881531.0,
2023-08-03,144.8,4994910.0,
2023-08-04,147.0,5250561.0,
2023-08-07,146.5,2746357.0,
2023-08-08,140.8,6562934.0,
2023-08-09,141.0,5117504.0,
2023-08-10,140.6,3442157.0,
2023-08-11,137.8,3358554.0,
2023-08-14,134.6,8160471.0,
2023-08-15,134.3,3982677.0,
2023-08-16,130.6,8109584.0,
2023-08-17,129.6,8422265.0,
2023-08-18,126.1,4503938.0,
2023-08-21,121.9,8279329.0,
2023-08-22,123.0,7299251.0,
2023-08-23,128.4,11058005.0,
2023-08-24,134.4,11588385.0,
2023-08-25,131.9,5344349.0,
2023-08-28,132.7,4762801.0,
2023-08-29,135.6,4168566.0,
2023-08-30,136.5,8990435.0,
2023-08-31,139.4,12015369.0,
2023-09-04,144.2,11307398.0,
2023-09-05,142.0,5783218.0,
2023-09-06,139.7,4177848.0,
2023-09-07,137.0,3912132.0,
2023-09-11,137.0,5122847.0,
2023-09-12,136.4,4396816.0,
2023-09-13,135.1,4098086.0,
2023-09-14,135.0,2679379.0,
2023-09-15,134.2,5064558.0,
2023-09-18,132.2,3488993.0,
2023-09-19,130.9,3437293.0,
2023-09-20,128.4,4293564.0,
2023-09-21,126.1,4981781.0,
2023-09-22,129.6,5593337.0,
2023-09-25,127.4,2759084.0,
2023-09-26,128.5,5378582.0,
2023-09-27,129.1,4101930.0,
2023-09-28,128.8,5166495.0,
2023-09-29,133.4,5815703.0,
2023-10-03,129.4,4196902.0,
2023-10-04,124.1,5833849.0,
2023-10-05,125.0,3608877.0,
2023-10-06,127.8,2420986.0,
2023-10-09,129.0,1774718.0,
2023-10-10,129.8,4677778.0,
2023-10-11,130.3,4796385.0,
2023-10-12,131.5,3446092.0,
2023-10-13,124.6,6956422.0,
2023-10-16,121.4,6182553.0,
2023-10-17,119.4,8588062.0,
2023-10-18,113.7,13958510.0,
2023-10-19,107.7,15313703.0,
2023-10-20,104.3,11377191.0,
2023-10-24,103.8,7763083.0,
2023-10-25,105.9,7610812.0,
2023-10-26,105.7,4020330.0,
2023-10-27,107.0,6075353.0,
2023-10-30,107.1,5152156.0,
2023-10-31,102.7,7677359.0,
2023-11-01,101.6,5140619.0,
2023-11-02,103.1,4001652.0,
2023-11-03,105.3,8402201.0,
2023-11-06,108.2,8226779.0,
2023-11-07,106.4,4611905.0,
2023-11-08,105.4,3911722.0,
2023-11-09,104.7,3598749.0,
2023-11-10,101.3,8057074.0,
2023-11-13,104.6,6342039.0,
2023-11-14,103.8,4570033.0,
2023-11-15,108.4,7163195.0,
2023-11-16,108.8,9389381.0,
2023-11-17,103.5,8593418.0,
2023-11-20,104.5,9894060.0,
2023-11-21,107.4,11737440.0,
2023-11-22,112.2,13427435.0,
2023-11-23,119.8,17628638.0,
2023-11-24,118.2,6758657.0,
2023-11-27,119.8,7511842.0,
2023-11-28,120.0,8306277.0,
2023-11-29,115.1,12378635.0,
2023-11-30,116.1,10080468.0,
2023-12-01,114.9,6432151.0,
2023-12-04,111.6,6924977.0,
2023-12-05,108.9,9378848.0,
2023-12-06,112.4,7132708.0,
2023-12-07,111.4,5435864.0,
2023-12-08,111.8,12170730.0,
2023-12-11,108.2,8893788.0,
2023-12-12,110.5,5385808.0,
2023-12-13,109.4,4727883.0,
2023-12-14,107.2,8806366.0,
2023-12-15,111.6,10016526.0,
2023-12-18,109.7,5842566.0,
2023-12-19,109.3,3963903.0,
2023-12-20,110.6,4544817.0,
2023-12-21,112.2,5372844.0,
2023-12-22,110.9,10057961.0,
2023-12-27,111.5,4296829.0,
2023-12-28,114.9,4372699.0,
2023-12-29,116.1,4328726.0,
2024-01-02,115.3,3485981.0,
2024-01-03,112.5,5385814.0,
2024-01-04,114.7,4103948.0,
2024-01-05,115.3,6499319.0,
2024-01-08,113.0,6398434.0,
2024-01-09,113.6,5464085.0,
2024-01-10,113.8,4233301.0,
2024-01-11,114.5,5009657.0,
2024-01-12,113.6,3032087.0,
2024-01-15,100.5,28296276.0,
2024-01-16,100.7,17793226.0,
2024-01-17,96.8,17302269.0,
2024-01-18,99.75,11618506.0,
2024-01-19,99.2,9099260.0,
2024-01-22,95.6,11717267.0,
2024-01-23,98.5,10925936.0,
2024-01-24,105.1,14025126.0,
2024-01-25,106.8,14670466.0,
2024-01-26,103.1,11076910.0,
2024-01-29,105.1,6408267.0,
2024-01-30,103.4,6777805.0,
2024-01-31,101.4,6043254.0,
2024-02-01,102.8,7577091.0,
2024-02-02,102.0,5582777.0,
2024-02-05,100.9,5184360.0,
2024-02-06,105.8,9206612.0,
2024-02-07,103.1,7601054.0,
2024-02-08,102.9,5011331.0,
2024-02-09,101.2,2391578.0,
2024-02-14,102.6,4551738.0,
2024-02-15,103.7,3654055.0,
2024-02-16,106.9,4621440.0,
2024-02-19,103.6,3841460.0,
2024-02-20,104.0,4301730.0,
2024-02-21,105.9,7879747.0,
2024-02-22,107.0,5269882.0,
2024-02-23,109.9,9924444.0,
2024-02-26,107.5,7130927.0,
2024-02-27,108.5,7327712.0,
2024-02-28,106.6,7772379.0,
2024-02-29,99.55,27512883.0,
2024-03-01,101.2,16103010.0,
2024-03-04,101.1,9781224.0,
2024-03-05,95.3,18521040.0,
2024-03-06,97.1,14091091.0,
2024-03-07,95.55,8989464.0,
2024-03-08,96.2,8930567.0,
2024-03-11,97.55,5061815.0,
2024-03-12,102.0,11306144.0,
2024-03-13,104.2,10918453.0,
2024-03-14,103.7,6628201.0,
2024-03-15,101.3,9899484.0,
2024-03-18,102.2,4281823.0,
2024-03-19,101.6,4652541.0,
2024-03-20,101.9,4848608.0,
2024-03-21,101.0,10125042.0,
2024-03-22,98.2,11227194.0,
2024-03-25,100.7,13659552.0,
2024-03-26,104.4,12515141.0,
2024-03-27,99.45,10605334.0,
2024-03-28,102.7,8486457.0,
2024-04-02,104.9,6133587.0,
2024-04-03,104.0,5573403.0,
2024-04-05,105.1,6136787.0,
2024-04-08,103.5,5065565.0,
2024-04-09,100.1,10240139.0,
2024-04-10,102.0,6045388.0,
2024-04-11,100.8,5107313.0,
2024-04-12,97.55,10851819.0,
2024-04-15,96.75,4794417.0,
2024-04-16,94.15,10030932.0,
2024-04-17,93.1,6714229.0,
2024-04-18,93.55,6273781.0,
2024-04-19,92.5,7427514.0,
2024-04-22,93.95,4446642.0,
2024-04-23,96.35,7113854.0,
2024-04-24,97.9,6983276.0,
2024-04-25,97.9,7235269.0,
2024-04-26,100.9,9245509.0,
2024-04-29,103.3,20369670.0,
2024-04-30,104.7,12957616.0,
2024-05-02,105.5,11519542.0,
2024-05-03,110.0,13334112.0,
2024-05-06,110.7,6998792.0,
2024-05-07,108.3,7170763.0,
2024-05-08,106.9,6420405.0,
2024-05-09,107.4,4955758.0,
2024-05-10,107.2,6682425.0,
2024-05-13,107.4,6590029.0,
2024-05-14,109.2,7508289.0,
2024-05-16,108.4,9018974.0,
2024-05-17,110.9,16803536.0,
2024-05-20,107.4,11318955.0,
2024-05-21,102.8,11718639.0,
2024-05-22,100.8,12282822.0,
2024-05-23,99.05,9089403.0,
2024-05-24,97.9,7603415.0,
2024-05-27,98.1,6988061.0,
2024-05-28,97.85,6103194.0,
2024-05-29,95.85,12442420.0,
2024-05-30,94.8,10334799.0,
2024-05-31,93.5,15220435.0,
2024-06-03,95.0,8495013.0,
2024-06-04,94.3,4873751.0,
2024-06-05,93.95,8519329.0,
2024-06-06,94.65,9478810.0,
2024-06-07,94.6,9100599.0,
2024-06-11,92.75,12414805.0,
2024-06-12,91.35,11083536.0,
2024-06-13,92.45,7048524.0,
2024-06-14,91.6,7926324.0,
2024-06-17,90.65,9146211.0,
2024-06-18,88.4,9248019.0,
2024-06-19,90.45,5666135.0,
2024-06-20,88.85,5198976.0,
2024-06-21,87.35,12885222.0,
2024-06-24,86.35,7289027.0,
2024-06-25,86.9,8793687.0,
2024-06-26,87.3,8338090.0,
2024-06-27,86.1,9129123.0,
2024-06-28,85.25,8150729.0,
2024-07-02,83.9,9441194.0,
2024-07-03,86.2,7686537.0,
2024-07-04,87.3,4485116.0,
2024-07-05,86.4,3929170.0,
2024-07-08,86.4,3213560.0,
2024-07-09,86.3,4955923.0,
