每股指标,摊薄每股收益_最新股数,0.156889,0.121032,0.057059,0.144259,0.038101,0.036511,0.0121,0.134154,0.093677,0.066525,0.019511,0.553481,0.39021,0.273736,0.124175,0.417423,0.173742,0.074158,0.010341,0.305606,-0.129467,-0.113427,-0.02861,-1.065694,-0.22105,-0.067805,0.005774,0.116155,0.120885,0.079902,0.040203,0.130535,0.08639,0.053984,0.028621,0.094834,0.061093,-0.0239,-0.010339,-0.063283,-0.04758,-0.038308,-0.016528,-0.072267,-0.063398,-0.045808,-0.016103,0.002496,0.000442,0.000994,0.001215,0.004078,-0.009491,-0.009765,-0.013912,-0.088446,-0.04737,-0.038811,-0.016905,0.003955,-0.024358,-0.019168,-0.003464,-0.055223,-0.017149,-0.009441,-0.003968,-0.012263,0.007956,0.004581,0.00171,0.003053,0.002336,0.001794,0.000884,0.00355,0.00244,0.001741,0.000833,0.003433,0.003265,0.002399,0.000827,0.00635,0.004768,0.003219,0.001568,0.009228,0.004762,0.002309,0.000492,0.001831,0.003114,0.001338,0.00048,0.005064,0.003366,0.001612,0.004756,0.006797,0.012022,0.00789,0.014147,0.007804,0.011819,0.008977,0.010008
每股指标,摊薄每股净资产_期末股数,2.702546,2.666689,1.739853,2.545656,1.630746,2.437908,1.613365,2.401397,1.578268,2.333836,1.526209,2.262799,1.356978,2.004235,1.282955,1.779012,1.444067,1.451919,1.390217,1.380538,-1.022979,-0.983935,-0.810491,-0.751178,1.649974,2.084324,2.294147,2.275919,2.289395,2.172707,2.983865,2.823446,2.647581,2.518457,2.417428,2.303398,2.160483,-0.98009,-0.837574,-0.718312,-0.547217,-0.428008,-0.166881,0.017629,0.112708,0.303567,0.625858,0.800587,0.772542,0.778538,0.77969,0.766744,0.607757,0.60478,0.553806,0.704763,1.145249,1.238113,1.463221,1.64665,1.324335,1.380647,1.551039,1.588625,1.990703,2.074336,2.133727,2.176781,2.396168,2.359546,2.328396,2.309839,2.302058,2.29618,2.286355,2.263765,2.251386,2.248296,2.645373,2.634691,2.63254,2.621432,2.601279,2.590665,2.571688,2.550522,2.529352,2.509234,2.452697,2.421243,2.397941,2.390855,2.434568,2.385321,2.374316,2.368157,2.345103,2.424997,2.404257,2.588595,2.501631,2.511351,2.410176,1.167108,1.415412,1.0,1.0
每股指标,调整每股净资产_期末股数,2.591785,2.558348,1.665571,2.439505,1.55568,2.323282,1.53313,2.290006,1.503392,2.212255,1.473405,2.182583,1.305413,1.925856,1.23188,1.702177,1.389524,1.393447,1.332013,1.32427,-1.132226,-1.095719,-0.922553,-0.864366,1.494973,1.922281,2.133267,2.124097,2.147055,2.037245,2.798343,2.720728,2.543117,2.415777,2.316305,2.204096,2.060791,-0.98009,-0.837574,-0.718312,-0.547217,-0.428008,-0.205454,0.017629,0.112708,0.303567,0.625858,0.800587,0.772542,0.778538,0.77969,0.766744,0.607757,0.60478,0.553806,0.704763,1.145249,1.238113,1.463221,1.64665,1.324335,1.380647,1.551039,1.588625,1.990703,2.074336,2.133727,2.176781,2.385603,2.34898,2.317831,2.299274,2.287378,2.2815,2.271675,2.263765,2.251386,2.248296,2.645373,2.634691,2.63254,2.621432,2.601279,2.590665,2.571688,2.550522,2.529352,2.509234,2.452697,2.421243,2.397941,2.390855,2.434568,2.385321,2.374316,2.368157,2.339223,2.424997,2.402394,2.563675,2.498097,2.511351,2.410176,1.167108,1.415412,1.0,1.0
每股指标,每股净资产_最新股数,2.702546,2.666689,2.602715,2.545656,2.439498,2.437908,2.413498,2.401397,2.360994,2.333836,2.283117,2.262799,2.072532,2.067115,1.959476,1.834827,1.591269,1.497471,1.433833,1.423851,-0.35948,-0.345759,-0.28481,-0.263967,0.579809,0.732442,0.806174,0.799769,0.804505,0.7635,0.748961,0.708695,0.664552,0.632141,0.606783,0.578161,0.542289,-0.09033,-0.077195,-0.066203,-0.050434,-0.039447,-0.01538,0.001624,0.010387,0.027978,0.057682,0.073786,0.071201,0.071754,0.07186,0.070667,0.056014,0.055739,0.051041,0.064954,0.105552,0.114111,0.134858,0.151764,0.122057,0.127247,0.142952,0.146416,0.183473,0.191181,0.196655,0.200623,0.220843,0.217468,0.214597,0.212887,0.212169,0.211628,0.210722,0.20864,0.207499,0.207214,0.206302,0.205469,0.205301,0.204435,0.202863,0.202035,0.200555,0.198905,0.197254,0.195685,0.191276,0.188823,0.187005,0.186453,0.189862,0.186021,0.185163,0.184683,0.182885,0.189115,0.187498,0.201874,0.195092,0.19585,0.18796,0.084738,0.076933,0.034856,0.033509
每股指标,每股经营现金流,0.362927,0.287901,0.074851,0.257419,0.086448,0.124441,0.011746,0.253461,0.130912,0.163003,0.015816,0.890714,0.461618,0.443601,0.123619,0.554213,0.28902,0.203783,0.048257,-0.120407,-0.011934,0.014351,0.037527,0.134152,0.210393,-0.009704,0.125551,0.549968,0.448149,0.294746,0.107978,0.802153,0.483499,0.321136,0.220532,0.884726,0.696048,-0.057966,-0.001146,0.229757,0.227627,0.726881,0.201089,0.122812,0.397923,0.095577,0.040998,-0.101893,-0.858479,-0.394272,0.023935,0.16749,0.097436,0.125855,0.038996,0.189351,0.195932,-0.019884,-0.161831,0.505989,0.000208,-0.33077,-0.121037,-0.086881,0.011455,0.015149,0.013367,0.193606,0.213374,0.239831,0.128765,0.202909,0.022132,0.050344,0.030451,0.419409,0.280408,0.277881,0.021068,0.161686,0.051438,0.082636,0.042204,0.16564,0.05843,0.03382,0.222298,-0.342741,-0.326646,-0.375382,-0.215258,0.211933,,0.249705,,-0.370639,,-0.122252,-0.716011,-0.242645,-0.435525,,0.073822,,,,
每股指标,每股现金流量净额,-0.068192,-0.135337,-0.039763,0.186327,-0.049457,-0.161982,-0.127808,0.138797,-0.046613,-0.017704,0.078092,-0.06887,0.094483,0.071861,0.041752,-0.309449,-0.39833,-0.436601,-0.172431,0.658485,0.044995,0.126869,0.128237,-0.258718,-0.175753,-0.276442,-0.291125,-0.236585,0.013431,-0.022034,0.651625,-0.066462,-0.080723,-0.157712,-0.194537,0.539511,0.691897,-0.002325,-0.001038,-0.180218,-0.151614,-0.172818,-0.164665,0.097768,-0.060595,-0.043388,-0.036673,0.047134,0.176834,0.146904,-0.008102,0.025811,0.038475,0.062296,0.0167,-0.425175,-0.411958,-0.342084,-0.434655,0.072292,-0.359684,-0.354749,-0.010849,0.303732,0.076082,0.01052,0.00355,0.013432,0.078626,0.064583,0.001154,0.005161,-0.039766,0.011481,0.011703,0.005278,-0.01261,0.003423,-0.031445,0.000556,-0.010747,0.076703,-0.092877,3.4e-05,0.052025,-0.03062,0.179241,-0.340013,-0.131529,-0.139475,-0.140612,0.314973,,0.326671,,-0.139426,,-0.002376,-0.196565,-0.273106,-0.430044,,0.841519,,,,
每股指标,每股企业自由现金流量,,0.009706,,0.011885,,0.020705,,0.024486,,0.011436,,0.159771,,0.109178,,0.135543,,0.11404,,-0.617843,,-0.094005,,-0.686683,,0.031161,,-0.348597,,-0.437062,,0.03989,,0.28526,,-0.403194,,0.008182,,0.243036,,0.200568,,0.342346,,0.067953,,-0.206376,,0.045947,,0.136621,,0.061123,,0.18902,,0.077913,,0.100698,,0.041739,,-0.107414,,0.081363,,0.109761,,0.073027,,0.140688,,0.086803,,0.962407,0.877942,0.869348,0.020296,0.113731,0.050271,0.033023,0.027462,1.016994,0.966333,0.909842,0.89787,0.189373,0.267682,0.047375,0.01581,-0.033596,,0.045294,,0.89384,,-0.041966,0.86657,-0.283147,-0.534788,,-2.21314,,,,
每股指标,每股股东自由现金流量,,0.041054,,0.032481,,0.043038,,0.036302,,0.011436,,0.159771,,0.109178,,0.128251,,0.106748,,-0.825794,,0.061281,,-0.495728,,0.115608,,-0.337332,,-0.207005,,0.329865,,0.20576,,-0.570649,,0.008182,,-0.485168,,-0.527636,,-0.108935,,0.054383,,0.56388,,0.648512,,0.052466,,0.048322,,-0.369153,,-0.178496,,-0.192301,,0.094893,,0.182252,,0.150594,,0.107197,,0.042514,,0.108227,,0.080239,,0.710612,0.636378,0.635092,-0.011127,0.056246,0.065787,0.071962,-0.085112,0.955782,1.018212,0.881963,0.869991,0.421192,0.514652,0.315557,0.106719,0.146312,,0.157415,,1.18387,,0.098011,0.865358,-0.086784,0.718852,,-1.366255,,,,
每股指标,每股未分配利润,1.021667,0.98581,0.616226,0.864778,0.515273,0.769228,0.497893,0.732717,0.471056,0.677521,0.41855,0.606614,0.299523,0.353103,0.140521,0.087693,-0.122715,-0.227666,-0.289541,-0.299568,-2.026304,-1.980658,-1.808776,-1.748903,0.654715,1.090807,1.300197,1.283762,1.316617,1.199992,1.621829,1.461657,1.337855,1.20875,1.107705,0.993676,0.889149,-2.910137,-2.762998,-2.65081,-2.480427,-2.379829,-2.14351,-1.964177,-1.867951,-1.677092,-1.354801,-1.180072,-1.202361,-1.196364,-1.194211,-1.207157,-1.354386,-1.357363,-1.402361,-1.251405,-0.805721,-0.712857,-0.475179,-0.29175,-0.598955,-0.542643,-0.372251,-0.334665,0.068982,0.152615,0.222555,0.26451,0.489233,0.45261,0.421461,0.402904,0.399757,0.393879,0.384003,0.362664,0.354476,0.346891,0.398308,0.387626,0.392079,0.380971,0.360818,0.350204,0.343091,0.322141,0.300971,0.280854,0.241335,0.209881,0.18658,0.180265,0.200282,0.178313,0.167309,0.16115,0.132616,0.21251,0.191837,0.366069,0.279105,0.302543,0.201368,0.158166,0.067683,,
每股指标,每股资本公积金,0.634738,0.634738,0.424307,0.634738,0.424307,0.634738,0.424307,0.634738,0.424267,0.634679,0.424267,0.634679,0.477903,0.707819,0.477187,0.706644,0.66154,0.712392,0.712506,0.712506,0.096613,0.088445,0.088445,0.088445,0.088445,0.088445,0.088445,0.088445,0.088445,0.088445,0.523823,0.523823,0.523823,0.523823,0.523823,0.523823,0.523823,0.834967,0.834967,0.834967,0.834967,0.834967,0.834967,0.834967,0.834967,0.834967,0.834967,0.834967,0.834967,0.834967,0.834967,0.834967,0.834967,0.834967,0.834967,0.834967,0.834967,0.834967,0.834967,0.834967,0.834967,0.834967,0.834967,0.834967,0.834967,0.834967,0.834967,0.834967,0.834967,0.834967,0.834967,0.834967,0.834967,0.834967,0.835018,0.835018,0.834683,0.839177,1.173523,1.173523,1.173523,1.173523,1.173523,1.173523,1.17374,1.173523,1.173523,1.173523,1.174255,1.174255,1.174255,1.173484,1.200554,1.173274,1.173274,1.173274,1.173338,1.173338,1.173272,1.173272,1.173272,1.173272,1.173272,,0.335785,,
每股指标,每股盈余公积金,0.127685,0.127685,0.085355,0.127685,0.0772,0.115487,0.0772,0.115487,0.06889,0.103055,0.068887,0.10305,0.058225,0.063739,0.043042,0.063739,0.043313,0.046276,0.046276,0.046276,0.135821,0.135821,0.135821,0.135821,0.135821,0.135821,0.135821,0.135821,0.116426,0.116426,0.162997,0.162997,0.110922,0.110922,0.110922,0.110922,0.072542,0.071967,0.071967,0.071967,0.071967,0.071967,0.071967,0.071967,0.071967,0.071967,0.071967,0.071967,0.071967,0.071967,0.071967,0.071967,0.071967,0.071967,0.071967,0.071967,0.071967,0.071967,0.071967,0.071967,0.071967,0.071967,0.071967,0.071967,0.086753,0.086753,0.076204,0.077303,0.071967,0.071967,0.071967,0.071967,0.067333,0.067333,0.067333,0.066082,0.062227,0.062227,0.073541,0.073541,0.066937,0.066937,0.066937,0.066937,0.054856,0.054856,0.054856,0.054856,0.037105,0.037105,0.037105,0.037105,0.033732,0.033732,0.033732,0.033732,0.039147,0.039147,0.039147,0.049253,0.049253,0.035535,0.035535,0.008941,0.011944,,
每股指标,每股留存收益,1.149353,1.113496,0.701581,0.992464,0.592474,0.884716,0.575093,0.848204,0.539946,0.780576,0.487437,0.709665,0.357749,0.416843,0.183564,0.151433,-0.079402,-0.181389,-0.243265,-0.253292,-1.890483,-1.844837,-1.672955,-1.613082,0.790536,1.226628,1.436018,1.419584,1.433043,1.316418,1.784826,1.624654,1.448778,1.319672,1.218627,1.104598,0.961692,-2.838169,-2.691031,-2.578842,-2.408459,-2.307861,-2.071542,-1.89221,-1.795984,-1.605124,-1.282833,-1.108104,-1.130393,-1.124397,-1.122243,-1.135189,-1.282418,-1.285395,-1.330394,-1.179437,-0.733753,-0.640889,-0.403211,-0.219782,-0.526988,-0.470675,-0.300283,-0.262697,0.155735,0.239369,0.298759,0.341814,0.561201,0.524578,0.493429,0.474872,0.46709,0.461212,0.451336,0.428746,0.416703,0.409118,0.471849,0.461167,0.459017,0.447909,0.427755,0.417142,0.397947,0.376998,0.355828,0.33571,0.278441,0.246987,0.223685,0.21737,0.234014,0.212046,0.201041,0.194883,0.171764,0.251658,0.230985,0.415323,0.328359,0.338079,0.236903,0.167108,0.079627,,
每股指标,每股营业收入,1.544735,1.03612,0.322607,1.784045,0.841923,0.831537,0.255324,1.73549,0.85324,0.849668,0.266454,2.168583,1.029261,1.002262,0.30821,1.785901,1.079879,0.71456,0.294834,1.107789,2.186436,1.264551,0.549289,3.360246,2.730118,2.019511,1.02965,6.763734,4.944275,3.103592,1.808122,6.365163,4.211428,2.416577,1.09378,3.575958,2.46866,0.234208,0.127331,2.221708,1.828668,1.326088,0.652181,2.769694,1.833138,1.221521,0.563926,4.210139,2.859948,1.842644,0.763448,4.204452,2.912512,1.991717,0.904806,3.994828,2.832795,2.151824,0.916175,4.037856,2.753387,2.001444,1.002566,3.748142,2.813682,1.793055,1.133772,4.565747,3.855293,2.601145,1.203273,3.405185,2.498885,1.740711,0.842396,2.316609,1.605825,1.02679,0.57717,2.979467,2.046023,1.556864,0.579838,3.028074,1.921341,1.110259,0.621297,1.951375,1.422458,0.955102,0.255049,1.664372,1.214225,0.710762,0.276564,3.728324,2.749979,1.496325,3.246569,1.467351,2.360044,1.071974,2.233672,1.261165,3.509323,2.585073,2.794099
每股指标,每股营业总收入,1.544735,1.03612,0.322607,1.784045,0.841923,0.831537,0.255324,1.73549,0.85324,0.849668,0.266454,2.168583,1.029261,1.002262,0.30821,1.785901,1.079879,0.71456,0.294834,1.107789,2.186436,1.264551,0.549289,3.360246,2.730118,2.019511,1.02965,6.763734,4.944275,3.103592,1.808122,6.365163,4.211428,2.416577,1.09378,3.575958,2.46866,0.234208,0.127331,2.221708,1.828668,1.326088,0.652181,2.769694,1.833138,1.221521,0.563926,4.210139,2.859948,1.842644,0.763448,4.204452,2.912512,1.991717,0.904806,3.994828,2.832795,2.151824,0.916175,4.037856,2.753387,2.001444,1.002566,3.748142,2.813682,1.793055,1.133772,4.565747,3.855293,2.601145,1.203273,3.405185,2.498885,1.740711,0.842396,2.320416,1.602185,1.019273,0.572337,2.985087,2.064599,1.583623,0.591542,3.042636,1.930227,1.122483,0.628823,1.924934,1.371703,0.923531,0.254795,1.639553,1.198272,0.705741,0.272605,3.722427,2.771441,1.491874,3.298217,1.480598,2.370639,1.080312,2.25147,1.261165,3.509323,2.585073,2.794099
每股指标,每股息税前利润,0.205207,0.159378,0.050791,0.193501,0.046531,0.060679,0.017209,0.190366,0.09083,0.09761,0.022313,0.72554,0.347314,0.359901,0.109297,0.432519,0.183055,0.088838,0.016428,0.331888,-0.267813,-0.274848,-0.047014,-2.873497,-0.444097,-0.127605,0.068266,0.522275,0.596005,0.331226,0.268475,0.744255,0.584554,0.293789,0.201295,0.54254,0.491632,-0.26176,-0.112508,-0.657424,-0.493836,-0.385989,-0.168233,-0.68109,-0.627246,-0.453433,-0.156436,0.117712,0.057491,0.03753,0.035434,0.107854,-0.04648,-0.078959,-0.134437,-0.885311,-0.447206,-0.376396,-0.152031,0.109882,-0.205064,-0.168628,-0.020481,-0.542169,-0.143741,-0.076608,-0.033433,-0.048335,0.175858,0.104889,0.045234,0.126512,0.085467,0.05706,0.031552,0.113776,0.074736,0.05575,0.036312,0.155725,0.130473,0.088915,0.039655,0.196229,0.155874,0.101429,0.047197,0.281065,0.168674,0.083533,0.026553,0.123393,0.143205,0.069786,0.024853,0.117024,0.11417,0.068078,0.130972,0.142311,0.22217,0.150808,0.214676,0.12226,0.357974,0.340067,0.375746
盈利能力,净资产收益率(ROE),5.98,4.64,2.22,5.83,1.57,1.51,0.5,5.75,4.05,2.89,0.86,27.16,19.67,13.97,6.55,25.61,11.51,5.08,0.72,-275.38,0.0,-0.39,11.67,0.0,-32.09,0.0,0.67,13.83,15.89,10.67,5.25,20.29,13.9,8.92,4.83,22.24,15.29,10.8,3.82,21.29,13.51,0.0,,-191.0,-150.0,-90.03,-24.4,3.46,0.62,1.4,1.7,6.01,-15.69,-16.18,-23.99,-81.62,-36.56,-29.2,-11.74,2.65,-18.15,-14.9,-2.4,-31.83,,-4.82,,-5.93,,2.13,,1.44,,0.85,,1.19,,0.84,,1.69,,1.18,,3.19,,1.63,,,,1.23,,0.99,,,,2.78,,0.85,2.54,,6.16,,13.07,,,,
盈利能力,摊薄净资产收益率,5.805249,4.538686,2.192289,5.666873,1.561843,1.497642,0.501376,5.586503,3.967703,2.850497,0.854618,24.460022,18.827719,13.242424,6.337201,22.750033,10.918478,4.952247,0.721255,21.463359,,,,,-38.124677,-9.257455,0.716276,14.523578,15.026008,10.465263,5.367926,18.419186,12.999749,8.539901,4.716943,16.402698,11.265936,,,,,,,-4447.775866,-610.319205,-163.726177,-27.918352,3.383144,0.620838,1.386234,1.690831,5.770909,-16.944435,-17.520081,-27.257975,-136.167052,-44.878528,-34.012026,-12.536006,2.606207,-19.956465,-15.06381,-2.423309,-37.716603,-8.93,-4.94,-1.97,-6.11,3.67,2.11,0.8,1.43,1.11,0.85,0.41,1.7,1.18,0.84,0.4,1.67,1.59,1.17,0.41,3.14,2.38,1.62,0.8,4.71,2.49,1.22,0.26,0.98,1.6,0.72,0.259382,2.78,1.84,0.853,2.54,3.37,6.16,4.03,7.53,0.092106,15.36,25.76,29.87
盈利能力,净资产收益率_平均,5.97879,4.644076,2.216586,5.832123,1.574135,1.508941,0.502636,5.752508,4.051966,2.894549,0.858438,27.014721,19.973107,14.030766,6.545388,25.619204,11.524737,5.077047,0.723774,52.696034,,,,-397.794321,-32.046072,-8.850671,0.719133,15.400447,15.977398,10.854853,5.516208,20.28756,13.90347,8.920789,4.830879,20.967409,14.065391,,,,,,,-191.662027,-150.636737,-90.027162,-24.498556,3.456196,0.623176,1.396814,1.704986,6.013986,-15.692104,-16.182434,-23.988575,-81.623666,-36.818737,-29.19528,-11.796595,2.65295,-18.145832,-14.008689,-2.394298,-31.825277,-8.929999,-4.81967,-1.99764,-5.931331,3.668875,2.129027,0.800164,1.444631,1.107204,0.851541,0.420517,1.714992,1.182168,0.844209,0.404633,1.685064,1.603424,1.180595,0.408854,3.193444,2.407067,1.631995,0.798536,4.830125,2.521731,1.230927,0.263755,0.986987,1.663229,0.722135,0.259719,2.721264,1.817694,0.856182,2.486442,3.424824,6.277088,4.111539,10.681383,9.655239,21.14631,26.262454,29.866074
盈利能力,净资产收益率_平均_扣除非经常损益,5.245912,4.314047,2.014695,4.422092,0.346296,0.625083,0.210007,3.300825,2.243063,1.924753,0.538552,21.18229,18.681262,13.551317,6.284513,23.725488,9.552185,3.853617,0.329598,-27.076136,,,,-344.398824,-37.103949,-14.453622,-0.602168,10.51584,11.507272,8.870668,4.674615,17.918338,12.320128,8.68011,5.500748,18.671878,13.197977,,,,,,,-182.210989,-148.937905,-88.62777,-24.462713,-7.604873,-10.256767,-4.856867,1.699256,-34.997498,,-16.182434,,-78.144987,-39.725182,-25.173571,,-24.392524,-20.216155,-14.008689,,-32.593748,-8.819939,-4.813018,-2.001943,-5.998372,3.666783,2.129658,0.800726,1.40876,1.132636,0.852125,0.420909,1.005662,,0.858974,0.376058,1.372286,1.595691,1.192807,0.391286,0.914182,2.354518,1.635161,0.778975,4.411629,2.442143,1.292669,0.224512,0.45935,1.770805,0.779248,,0.605206,,0.904596,0.876504,3.424268,3.964428,,,,,,
盈利能力,摊薄净资产收益率_扣除非经常损益,5.093643,4.216146,1.992611,4.296795,0.343592,0.620403,0.209481,3.20557,2.196418,1.895461,0.536156,19.179146,17.609957,12.789915,6.084623,21.068399,9.049692,3.75889,0.328451,-11.028246,,,,,-44.122056,-15.117922,-0.599776,9.91709,10.82206,8.552292,4.548955,16.268157,11.519324,8.309499,5.370938,14.606916,10.571164,,,,,,,-4228.451767,-603.436226,-161.181201,-27.877507,-7.444132,-10.218282,-4.820081,1.685149,-33.582949,,,,-130.363815,-48.421207,-29.326801,,-23.962748,-22.23337,,,-38.627329,-8.82,-4.93,-1.97,-6.16,3.67,2.11,0.8,1.4,1.13,0.85,0.41,1.0,,0.86,0.375299,1.67,1.583,1.19,0.390487,0.9,2.325928,1.621926,0.775877,4.41,2.411355,1.284557,0.224181,0.46,1.746652,0.776444,,0.61,,0.88,0.89,,,,,,,,
盈利能力,息税前利润率,13.284316,15.382279,15.743883,10.846233,5.526862,7.297274,6.740157,10.969051,10.645354,11.488096,8.374144,33.456865,33.744033,35.908906,35.461853,24.218574,16.951484,12.432566,5.572143,29.959541,-12.248861,-21.734889,-8.559242,-85.514488,-16.26659,-6.318652,6.630102,7.721699,12.054464,10.672342,14.848309,11.692638,13.880206,12.157266,18.40362,15.171896,19.914937,-111.763608,-88.358492,-29.590958,-27.005247,-29.107409,-25.795436,-24.590834,-34.21708,-37.120422,-27.740549,2.79593,2.010226,2.036762,4.641375,2.565248,-1.59589,-3.964383,-14.85811,-22.161431,-15.786761,-17.491946,-16.594163,2.72131,-7.447715,-8.42535,-2.042858,-14.465026,-5.10866,-4.272486,-2.948854,-1.058645,4.561492,4.032437,3.759316,3.715275,3.420241,3.278002,3.745605,4.903276,4.664628,5.469594,6.34451,5.21678,6.319535,5.614706,6.703792,6.449339,8.075452,9.036128,7.505677,14.601273,12.296687,9.044974,10.421576,7.526049,11.95096,9.888425,9.117023,3.143772,4.119521,4.56332,3.97102,9.611737,9.371739,13.959746,9.534963,9.694218,10.200677,13.155036,13.447849
盈利能力,总资产报酬率,6.121012,4.789057,2.320703,5.954639,2.157406,1.855117,0.780975,6.018144,4.353314,3.117564,1.088056,25.439182,19.038812,13.166841,6.058784,18.873658,9.088938,4.189336,0.78415,17.46988,-5.196396,-5.268378,-0.893264,-45.681447,-6.114314,-1.751661,0.907143,7.934575,9.162543,5.158798,3.047208,10.319096,8.84267,4.697822,3.237887,9.334056,8.517429,-10.882712,-4.451503,-19.945324,-13.970078,-10.538972,-4.403319,-13.808092,-11.634429,-7.774937,-2.650132,2.315234,1.150558,0.768041,0.747919,2.796654,-1.238748,-2.096428,-3.63065,-22.327562,-10.276584,-8.464658,-3.395792,2.375747,-4.432705,-3.600839,-0.422774,-11.086693,-2.887583,-1.513187,-0.679749,-1.012413,3.75288,2.301516,1.008427,2.792647,1.854194,1.243884,0.678588,2.513061,1.637598,1.199662,0.657335,2.924448,2.400548,1.657093,0.728385,3.643557,2.785944,1.825618,0.851843,5.298231,3.155462,1.590406,0.50733,2.474686,2.895662,1.438769,0.509558,2.324748,2.139933,1.253876,2.267054,2.202723,3.822064,2.757338,5.245198,3.788409,12.351796,15.155611,19.94419
盈利能力,总资本回报率,7.183508,5.61732,2.710549,6.909714,2.513654,2.158951,0.902432,6.974294,5.038943,3.608923,1.258563,30.75999,24.042557,16.732794,7.690127,23.923615,11.451985,5.297456,0.983907,25.80776,-12.836747,-9.723949,-2.225796,-66.166723,-9.520454,-2.230399,1.37727,10.287343,12.409193,6.878999,4.003116,13.251179,10.732455,5.731407,3.960965,10.58286,9.758988,,,-372.429522,-188.43623,-119.993629,-21.244141,-38.710003,-32.704927,-20.98912,-6.680052,6.345441,3.306539,2.43387,2.8327,8.568086,-3.806856,-6.613901,-11.350867,-43.90799,-20.019566,-15.56759,-5.970458,3.810334,-7.505299,-5.799076,-0.672249,-17.938866,-4.733726,-2.531043,-1.106397,-1.553604,5.433412,3.289554,1.4188,3.988195,2.689381,1.795328,0.993759,3.4751,2.283429,1.702251,0.910667,3.888749,3.229583,2.197571,1.001342,4.912508,3.87861,2.54562,1.187695,7.391291,4.459965,2.211723,0.722244,3.499288,4.040188,1.999856,0.71443,3.346668,3.144063,1.865733,2.938738,2.593771,4.316512,3.011076,5.6538,4.163421,13.53339,17.77194,24.153007
盈利能力,投入资本回报率,5.754021,4.448743,2.124143,5.620071,1.751653,1.550686,0.55276,5.526345,3.985724,2.819036,0.884061,24.545212,18.628173,12.905792,5.986579,23.805191,11.042228,5.142716,1.015724,27.379554,-12.762381,-9.681947,-2.255965,-67.178522,-9.776589,-2.45586,1.17184,7.984875,10.190753,5.50157,3.208058,10.070249,8.528107,4.292094,3.110523,12.872288,13.013702,,,-371.412408,-187.712229,-119.576566,-21.194674,-38.419544,-32.585124,-20.912958,-6.657624,6.469663,3.384337,2.494756,2.845726,8.770926,-3.682497,-6.533674,-11.289447,-43.787621,-19.964005,-15.535343,-5.959428,3.88525,-7.452911,-5.767867,-0.659758,-17.862756,-4.695789,-2.503315,-1.094569,-1.838168,4.551245,2.772863,1.226814,3.323584,2.552622,1.649275,0.843982,3.36146,1.885024,1.565769,0.778555,3.389853,2.718022,1.822174,0.869266,4.450684,3.114866,2.034255,0.938351,5.475801,3.664533,1.825491,0.637639,2.844492,3.485189,1.757605,0.627235,3.982148,2.558593,1.586676,1.43109,1.811284,3.153693,2.226808,5.272865,4.122668,13.133608,16.308743,21.372097
盈利能力,息前税后总资产报酬率_平均,4.904146,3.79216,1.818055,4.842655,1.502215,1.331287,0.478097,4.768704,3.443403,2.435222,0.76429,20.30023,14.752095,10.15626,4.717045,18.789604,8.773276,4.077958,0.486783,18.549172,-7.158057,-5.277925,-1.563347,-46.375462,-8.665219,-1.928729,0.218357,6.158693,5.288469,4.125816,1.817955,7.842009,5.206459,3.51807,1.834182,7.116674,4.216834,-10.882712,-4.447323,-19.945324,-14.657794,-10.538972,-4.704089,-13.808092,-12.801696,-7.774937,-2.968924,2.315234,0.068914,0.768041,0.27482,2.796654,-2.785005,-2.096428,-4.096422,-22.327562,-11.839324,-8.464658,-4.103372,2.375747,-5.743884,-4.460471,-0.783724,-12.29943,-3.761215,-2.040102,-0.882624,-2.912482,1.830036,1.085397,0.409996,2.270968,0.533185,1.135935,0.200937,2.425927,0.579193,1.104916,0.194541,2.531868,0.775608,1.377999,0.195488,3.270808,1.092944,1.458888,0.36309,3.925169,1.142477,1.312674,0.12066,2.011616,0.807605,0.353849,0.126266,2.766181,0.809047,1.066335,1.055714,1.349168,2.652051,1.849854,4.432291,3.330968,7.503303,11.478173,15.852573
盈利能力,毛利率,15.290468,17.753568,17.6783,12.040556,6.227726,7.51397,7.339807,10.19309,9.019676,10.729856,8.922339,30.575059,33.434018,36.648855,36.921603,29.201817,16.995774,12.593964,7.215869,-5.242746,-9.2365,-17.783622,-13.946193,-24.360001,-16.167695,-8.781691,8.215178,11.66524,12.897861,14.108428,16.449916,16.057435,16.357109,19.318517,23.756016,22.771394,22.949025,-16.289917,-22.438271,-16.573259,-17.416278,-17.923864,-20.915923,-16.00379,-24.365832,-25.35658,-13.612222,4.65085,1.887388,2.868927,6.976902,0.086277,0.948417,-0.978318,-11.933892,-15.627376,-7.085602,-7.963934,-8.129563,0.108763,-4.534018,-4.221089,1.432085,-7.884528,-1.249771,-0.352971,1.039365,5.740381,8.875283,8.109811,8.011525,9.275458,7.323436,7.306471,8.466235,10.132721,6.780463,4.629602,14.98635,9.255806,10.416385,8.865883,9.685147,9.361732,12.502419,13.300308,11.327772,25.172554,28.606917,22.037935,28.280896,18.332058,16.611903,14.495823,13.597172,8.917528,11.762251,13.779013,12.16804,17.444734,15.850396,21.598755,18.188657,19.410374,19.688214,21.638374,21.816661
