日期,02057.HK_close,02057.HK_volume,02057.HK_turnover
2021-06-07,221.7706,60450.0,
2021-06-08,219.2484,63950.0,
2021-06-09,225.1935,50120.0,
2021-06-10,223.392,113250.0,
2021-06-11,222.4912,105600.0,
2021-06-15,219.0682,11100.0,
2021-06-16,215.1048,50650.0,
2021-06-17,211.6819,93950.0,
2021-06-18,207.178,322170.0,
2021-06-21,203.5749,213250.0,
2021-06-22,204.836,183400.0,
2021-06-23,206.9979,101450.0,
2021-06-24,207.8986,53350.0,
2021-06-25,212.0422,52850.0,
2021-06-28,212.943,24950.0,
2021-06-29,208.9796,95200.0,
2021-06-30,210.7811,88700.0,
2021-07-02,208.259,65948.0,
2021-07-05,201.5932,145200.0,
2021-07-06,202.494,63100.0,
2021-07-07,201.7734,55150.0,
2021-07-08,198.5306,81350.0,
2021-07-09,199.9718,55400.0,
2021-07-12,200.3321,183000.0,
2021-07-13,204.4757,76150.0,
2021-07-14,206.6376,39950.0,
2021-07-15,204.836,23200.0,
2021-07-16,205.1963,49600.0,
2021-07-19,201.7734,32200.0,
2021-07-20,198.3504,39250.0,
2021-07-21,199.6115,19700.0,
2021-07-22,202.494,27200.0,
2021-07-23,202.6742,77950.0,
2021-07-26,193.8466,399750.0,
2021-07-27,180.1548,93900.0,
2021-07-28,176.912,282800.0,
2021-07-29,194.387,171200.0,
2021-07-30,188.4419,91250.0,
2021-08-02,189.8832,25100.0,
2021-08-03,191.8649,32950.0,
2021-08-04,190.9641,106150.0,
2021-08-05,190.2435,38400.0,
2021-08-06,191.1443,80550.0,
2021-08-09,195.2878,25100.0,
2021-08-10,196.9092,36300.0,
2021-08-11,196.3687,42150.0,
2021-08-12,195.1077,7000.0,
2021-08-13,190.6038,44733.0,
2021-08-16,191.1443,28600.0,
2021-08-17,183.3976,41689.0,
2021-08-18,184.6587,16200.0,
2021-08-19,181.4159,22050.0,
2021-08-20,174.0295,64800.0,
2021-08-23,180.0647,133250.0,
2021-08-24,183.7579,82600.0,
2021-08-25,183.9381,119450.0,
2021-08-26,182.4968,70760.0,
2021-08-27,183.9381,52350.0,
2021-08-30,197.2695,432600.0,
2021-08-31,195.8283,77300.0,
2021-09-01,199.0711,115650.0,
2021-09-02,207.178,216100.0,
2021-09-03,214.3842,134800.0,
2021-09-06,216.7262,35900.0,
2021-09-07,219.7889,69000.0,
2021-09-08,217.627,41007.0,
2021-09-09,217.9873,143000.0,
2021-09-10,217.9873,79450.0,
2021-09-13,217.9873,24078.0,
2021-09-14,214.0239,20800.0,
2021-09-15,211.8621,29900.0,
2021-09-16,205.9169,96700.0,
2021-09-17,215.285,28400.0,
2021-09-20,213.4834,20750.0,
2021-09-21,213.3033,35500.0,
2021-09-23,217.0865,116669.0,
2021-09-24,222.8515,161850.0,
2021-09-27,223.7523,61090.0,
2021-09-28,221.7706,17550.0,
2021-09-29,216.1858,63550.0,
2021-09-30,217.9873,21400.0,
2021-10-04,210.7811,20350.0,
2021-10-05,208.4391,27150.0,
2021-10-06,209.7002,16200.0,
2021-10-07,219.7889,63300.0,
2021-10-08,219.7889,74000.0,
2021-10-11,226.0943,93750.0,
2021-10-12,221.5904,93300.0,
2021-10-15,223.5721,83650.0,
2021-10-18,216.1858,85950.0,
2021-10-19,217.2667,158400.0,
2021-10-20,221.5904,281800.0,
2021-10-21,222.311,230655.0,
2021-10-22,225.1935,192700.0,
2021-10-25,217.2667,63700.0,
2021-10-26,214.5644,60800.0,
2021-10-27,216.3659,71860.0,
2021-10-28,214.9247,128550.0,
2021-10-29,210.9613,19000.0,
2021-11-01,208.6193,87950.0,
2021-11-02,208.4391,42450.0,
2021-11-03,201.4131,170450.0,
2021-11-04,205.1963,52250.0,
2021-11-05,199.7917,111150.0,
2021-11-08,198.7108,18550.0,
2021-11-09,195.8283,84850.0,
2021-11-10,197.4497,20900.0,
2021-11-11,199.2512,68000.0,
2021-11-12,201.5932,49150.0,
2021-11-15,202.6742,55390.0,
2021-11-16,204.2956,90206.0,
2021-11-17,205.3765,21800.0,
2021-11-18,216.3659,579350.0,
2021-11-19,226.2744,1057100.0,
2021-11-22,233.3005,161350.0,
2021-11-23,229.8775,142476.0,
2021-11-24,221.9507,186600.0,
2021-11-25,223.392,50200.0,
2021-11-26,221.7706,103050.0,
2021-11-29,219.4286,28100.0,
2021-11-30,217.9873,170700.0,
2021-12-01,223.5721,81500.0,
2021-12-02,223.9324,34090.0,
2021-12-03,219.6087,185153.0,
2021-12-06,208.7994,265500.0,
2021-12-07,204.4757,367950.0,
2021-12-08,210.2407,119650.0,
2021-12-09,218.5278,311650.0,
2021-12-10,218.3476,51500.0,
2021-12-13,216.9064,106900.0,
2021-12-14,216.3659,78800.0,
2021-12-15,207.3582,52800.0,
2021-12-16,204.6559,186017.0,
2021-12-17,197.81,139750.0,
2021-12-20,194.9275,216150.0,
2021-12-21,193.126,109780.0,
2021-12-22,194.5672,26450.0,
2021-12-23,194.0267,61250.0,
2021-12-24,193.126,3650.0,
2021-12-28,190.0633,32000.0,
2021-12-29,188.2618,39200.0,
2021-12-30,187.7213,45500.0,
2021-12-31,194.9275,29666.0,
2022-01-03,195.6481,27800.0,
2022-01-04,194.387,133500.0,
2022-01-05,194.9275,48450.0,
2022-01-06,194.2069,122850.0,
2022-01-07,194.0267,168100.0,
2022-01-10,197.2695,132150.0,
2022-01-11,206.9979,331850.0,
2022-01-12,219.969,288350.0,
2022-01-13,220.6896,177900.0,
2022-01-14,221.5904,135350.0,
2022-01-17,218.3476,119250.0,
2022-01-18,216.0056,98150.0,
2022-01-19,211.6819,70150.0,
2022-01-20,214.5644,142650.0,
2022-01-21,207.8986,78150.0,
2022-01-24,202.6742,65700.0,
2022-01-25,201.0528,73150.0,
2022-01-26,206.8177,65800.0,
2022-01-27,202.8543,165400.0,
2022-01-28,197.9901,72400.0,
2022-01-31,199.0711,14658.0,
2022-02-04,206.4574,50800.0,
2022-02-07,206.4574,119600.0,
2022-02-08,206.4574,131050.0,
2022-02-09,212.2224,102200.0,
2022-02-10,214.5644,118850.0,
2022-02-11,212.7628,125750.0,
2022-02-14,211.8621,45750.0,
2022-02-15,209.52,51050.0,
2022-02-16,212.2224,25700.0,
2022-02-17,213.8438,32700.0,
2022-02-18,216.1858,53100.0,
2022-02-21,215.6453,138700.0,
2022-02-22,212.7628,402712.0,
2022-02-23,214.2041,41800.0,
2022-02-24,207.178,193850.0,
2022-02-25,209.7002,24700.0,
2022-02-28,202.8543,235319.0,
2022-03-01,207.178,91550.0,
2022-03-02,204.4757,157600.0,
2022-03-03,205.3765,37200.0,
2022-03-04,198.3504,129700.0,
2022-03-07,193.6664,141150.0,
2022-03-08,181.2357,118500.0,
2022-03-09,180.8754,256916.0,
2022-03-10,193.8466,165250.0,
2022-03-11,179.3441,351450.0,
2022-03-14,152.7713,357179.0,
2022-03-15,143.9437,410600.0,
2022-03-16,172.7685,451150.0,
2022-03-17,176.5517,576350.0,
2022-03-18,181.4159,460950.0,
2022-03-21,172.228,298499.0,
2022-03-22,178.5334,103500.0,
2022-03-23,183.0373,248470.0,
2022-03-24,190.7839,279429.0,
2022-03-25,177.4525,283950.0,
2022-03-28,180.8754,92750.0,
2022-03-29,180.335,37300.0,
2022-03-30,186.4602,97700.0,
2022-03-31,179.7945,150200.0,
2022-04-01,184.1182,136100.0,
2022-04-04,190.2435,118650.0,
2022-04-06,180.0647,255676.0,
2022-04-07,178.9314,39491.0,
2022-04-08,179.7501,158430.0,
2022-04-11,173.7463,111950.0,
2022-04-12,180.7508,66400.0,
2022-04-13,183.2069,55850.0,
2022-04-14,185.7539,60050.0,
2022-04-19,183.2069,97800.0,
2022-04-20,182.2972,167300.0,
2022-04-21,176.6573,56790.0,
2022-04-22,173.0186,34950.0,
2022-04-25,160.2833,35500.0,
2022-04-26,172.8367,83850.0,
2022-04-27,176.0205,93850.0,
2022-04-28,185.7539,173872.0,
2022-04-29,199.3989,281303.0,
2022-05-03,201.7641,64410.0,
2022-05-04,197.2157,50679.0,
2022-05-05,196.6699,63150.0,
2022-05-06,188.6649,81250.0,
2022-05-10,179.9321,157830.0,
2022-05-11,187.5733,77900.0,
2022-05-12,184.4804,114850.0,
2022-05-13,181.5695,76500.0,
2022-05-16,180.7508,19500.0,
2022-05-17,183.2069,56950.0,
2022-05-18,185.2081,70200.0,
2022-05-19,182.1153,77090.0,
2022-05-20,184.8443,290700.0,
2022-05-23,180.114,75900.0,
2022-05-24,178.9314,89129.0,
2022-05-25,177.7489,43750.0,
2022-05-26,174.747,71150.0,
2022-05-27,176.8392,54400.0,
2022-05-30,166.1051,98250.0,
2022-05-31,180.6598,180350.0,
2022-06-01,185.7539,237500.0,
2022-06-02,187.0275,85450.0,
2022-06-06,189.7565,59050.0,
2022-06-07,197.9435,124650.0,
2022-06-08,198.6712,171539.0,
2022-06-09,196.488,227706.0,
2022-06-10,194.4867,93950.0,
2022-06-13,185.2081,175408.0,
2022-06-14,182.2972,89770.0,
2022-06-15,179.3863,46300.0,
2022-06-16,172.5638,230750.0,
2022-06-17,171.2902,257569.0,
2022-06-20,174.8379,46750.0,
2022-06-21,175.3837,31125.0,
2022-06-22,168.7432,69323.0,
2022-06-23,173.9283,112800.0,
2022-06-24,178.4766,95700.0,
